timestamp,solar_generation,wind_generation,demand,total_generation,source_file
2024-11-08 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-08 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-08 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-09 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-10 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-10 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-10 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-10 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-10 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-10 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-10 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
